393.1	320	SELECT DISTINCTROW `someDummyNameBecauseMySQLNeedsOne` . `src` AS `src` , `someDummyNameBecauseMySQLNeedsOne` . `tgt` AS `tgt` FROM ( SELECT `src` AS `src` , `t
326.8	8000	UPDATE `Account` SET `accUserid` = ? WHERE `Account` = ? 
314.4	960	SELECT DISTINCTROW `someDummyNameBecauseMySQLNeedsOne` . `src` AS `src` , `someDummyNameBecauseMySQLNeedsOne` . `tgt` AS `tgt` FROM ( SELECT `subIntersect0` . `
307.7	8800	UPDATE `Account` SET `accIsActive` = ? WHERE `Account` = ? 
300.6	8020	INSERT IGNORE INTO `delta_content_778686` ( `src` , `tgt` ) VALUES (...) 
300.6	8000	UPDATE `Script` SET `submittor` = ? WHERE `Script` = ? 
299.6	8000	INSERT IGNORE INTO `delta_submitted_183794` ( `src` , `tgt` ) VALUES (...) 
287.9	960	SELECT DISTINCTROW `someDummyNameBecauseMySQLNeedsOne` . `src` AS `src` , `someDummyNameBecauseMySQLNeedsOne` . `tgt` AS `tgt` FROM ( SELECT `subIntersect0` . `
275.7	403	UPDATE `SESSION` SET `PrototypeContext.lastAccess` = ? WHERE `SESSION` = ? 
274.9	8000	UPDATE `Script` SET `submitted` = ? WHERE `Script` = ? 
271.2	320	SELECT DISTINCTROW `t1` . `src` AS `src` , `t1` . `tgt` AS `tgt` FROM ( SELECT `Account` AS `src` , `accIsInitialized` AS `tgt` FROM `Account` WHERE ( `Account`
270.1	8040	UPDATE `Script` SET `content` = ? WHERE `Script` = ? 
265.3	320	SELECT DISTINCTROW `someDummyNameBecauseMySQLNeedsOne` . `src` AS `src` , `someDummyNameBecauseMySQLNeedsOne` . `tgt` AS `tgt` FROM ( SELECT `src` AS `src` , `t
265.2	320	SELECT DISTINCTROW `t1` . `src` AS `src` , `t1` . `tgt` AS `tgt` FROM ( SELECT `Account` AS `src` , `accIsActive` AS `tgt` FROM `Account` WHERE ( `Account` IS N
263.3	320	SELECT DISTINCTROW `t1` . `src` AS `src` , `t1` . `tgt` AS `tgt` FROM ( SELECT `accIsActive` AS `src` , `Account` AS `tgt` FROM `Account` WHERE ( `Account` IS N
259.7	8020	SELECT `Script` FROM `Script` WHERE `Script` = ? 
259.6	320	SELECT DISTINCTROW `someDummyNameBecauseMySQLNeedsOne` . `src` AS `src` , `someDummyNameBecauseMySQLNeedsOne` . `tgt` AS `tgt` FROM ( SELECT `src` AS `src` , `t
